Participant Language,ImgName,ItemEnglish,HomonymLang,Expected,Response,Response in English,Match,Intersection,Match Partial,Partial Intersection,Freq,
du,makas_2.png,switch_railway,tu,wissel,spoorwissel,,0,,1,spoorwissel,2,
du,makas_2.png,switch_railway,tu,wissel,spoortwissel,,0,,1,spoortwissel,1,
du,makas_2.png,switch_railway,tu,wissel,wisselspoor,,0,,1,wisselspoor,1,
du,makas_2.png,switch_railway,tu,wissel,spoor,,0,,0,,5,
du,makas_2.png,switch_railway,tu,wissel,rails,,0,,0,,3,
du,makas_2.png,switch_railway,tu,wissel,kruising,,0,,0,,2,
du,makas_2.png,switch_railway,tu,wissel,sein,,0,,0,,1,
du,makas_2.png,switch_railway,tu,wissel,splitsing,,0,,0,,1,
du,makas_2.png,switch_railway,tu,wissel,"splitsing, trein",,0,,0,,1,
du,makas_2.png,switch_railway,tu,wissel,"spoor, kruising",,0,,0,,1,
du,makas_2.png,switch_railway,tu,wissel,"spoorweg, splitsing",,0,,0,,1,
du,makas_2.png,switch_railway,tu,wissel,spoorwegsplitsing,,0,,0,,1,
tu,makas_2.png,switch_railway,tu,makas,makas,Switch,1,makas,0,,1,
tu,makas_2.png,switch_railway,tu,makas,ray,Railway,0,,0,,2,
tu,makas_2.png,switch_railway,tu,makas,demir yolu,Railway,0,,0,,1,
tu,makas_2.png,switch_railway,tu,makas,kesişmiş raylar,Crossing railways,0,,0,,1,
du,mantar_1.png,mushroom,tu,"paddestoel, paddenstoel",paddestoel,,1,paddestoel,0,,19,
du,mantar_1.png,mushroom,tu,"paddestoel, paddenstoel",paddenstoel,,1,paddenstoel,0,,10,
du,mantar_1.png,mushroom,tu,"paddestoel, paddenstoel",zwam,,0,,0,,1,
tu,mantar_1.png,mushroom,tu,mantar,mantar,Mushroom,1,mantar,0,,5,
du,mantar_2.png,cork_strooper,tu,kurk,kurk,,1,kurk,0,,29,
du,mantar_2.png,cork_strooper,tu,kurk,wijnkurk,,0,,1,wijnkurk,1,
tu,mantar_2.png,cork_strooper,tu,mantar,mantar,Cork stooper,1,mantar,0,,2,
tu,mantar_2.png,cork_strooper,tu,mantar,mantar tipa,Cork stooper,0,,0,,1,
tu,mantar_2.png,cork_strooper,tu,mantar,mantar tıpa,Cork stooper,0,,0,,1,
tu,mantar_2.png,cork_strooper,tu,mantar,tıpa,Stooper,0,,0,,1,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",fornuis,,1,fornuis,0,,12,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",gasfornuis,,1,gasfornuis,0,,9,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",gasfornhuis,,1,gasfornhuis,0,,1,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis","gasfornuis, kookpit",,1,gasfornuis,0,,1,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis","kookplaat, fornuis",,1,fornuis,0,,1,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",gasstel,,0,,0,,3,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",kookstel,,0,,0,,2,
du,ocak_1.png,stove,tu,"gasfornuis, fornuis, gasfornhuis",glasplaat,,0,,0,,1,
tu,ocak_1.png,stove,tu,ocak,ocak,Stove,1,ocak,0,,4,
tu,ocak_1.png,stove,tu,ocak,set üstü ocak,Counterstop stove,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,breiwerk,,1,breiwerk,0,,1,
du,örgü_1.png,knit,tu,breiwerk,breien,,0,,1,breien,1,
du,örgü_1.png,knit,tu,breiwerk,breipatroon,,0,,1,breipatroon,1,
du,örgü_1.png,knit,tu,breiwerk,gebreid,,0,,1,gebreid,1,
du,örgü_1.png,knit,tu,breiwerk,"gebreid, kabeltrui",,0,,1,gebreid,1,
du,örgü_1.png,knit,tu,breiwerk,"stof, gebreid",,0,,1,gebreid,1,
du,örgü_1.png,knit,tu,breiwerk,"wol, gebreid",,0,,1,gebreid,1,
du,örgü_1.png,knit,tu,breiwerk,touw,,0,,0,,5,
du,örgü_1.png,knit,tu,breiwerk,vlecht,,0,,0,,4,
du,örgü_1.png,knit,tu,breiwerk,wol,,0,,0,,3,
du,örgü_1.png,knit,tu,breiwerk,vlechten,,0,,0,,2,
du,örgü_1.png,knit,tu,breiwerk,vlechtwerk,,0,,0,,2,
du,örgü_1.png,knit,tu,breiwerk,garen,,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,gewoven,,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,patroon,,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,stof,,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,vezels,,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,"wol, garen, patroon",,0,,0,,1,
du,örgü_1.png,knit,tu,breiwerk,wolstrengen,,0,,0,,1,
tu,örgü_1.png,knit,tu,"örgü, orgu",örgü,Knit,1,örgü,0,,4,
tu,örgü_1.png,knit,tu,"örgü, orgu",otgu,Knit,0,,0,,1,
du,örgü_2.png,braid,tu,vlecht,vlecht,,1,vlecht,0,,28,
du,örgü_2.png,braid,tu,vlecht,"paardenstaart, vlecht",,1,vlecht,0,,1,
du,örgü_2.png,braid,tu,vlecht,paardenstaart,,0,,0,,1,
tu,örgü_2.png,braid,tu,"örgü, orgu",örgü,Braid,1,örgü,0,,2,
tu,örgü_2.png,braid,tu,"örgü, orgu","orgu, sac","Braid, hair",1,orgu,0,,1,
tu,örgü_2.png,braid,tu,"örgü, orgu","örgü, saç örgüsü","Braid, hair braid",1,örgü,0,,1,
tu,örgü_2.png,braid,tu,"örgü, orgu",saç örgüsü,Hair braid,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",palet,,1,palet,0,,13,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",schilderspalet,,1,schilderspalet,0,,5,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",pallet,,1,pallet,0,,3,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet","palet, schilderen",,1,palet,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet","schildersgerei, palet",,1,palet,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",kleurpallet,,0,,1,kleurpallet,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",schildersezel,,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",schilderspaillet,,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",verf,,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",verfpaillet,,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",verfpalet,,0,,0,,1,
du,palet_1.png,palette,tu,"schilderspalet, schilderspallet, palet, pallet",verfplank,,0,,0,,1,
tu,palet_1.png,palette,tu,palet,palet,Palette,1,palet,0,,4,
tu,palet_1.png,palette,tu,palet,boya paleti,Painting palette,0,,0,,1,
du,palet_2.png,swimming_flipper,tu,"zwemflipper, flippers, zwemvliezen, zwenvliezen",flippers,,1,flippers,0,,25,
du,palet_2.png,swimming_flipper,tu,"zwemflipper, flippers, zwemvliezen, zwenvliezen",zwemvliezen,,1,zwemvliezen,0,,4,
du,palet_2.png,swimming_flipper,tu,"zwemflipper, flippers, zwemvliezen, zwenvliezen",duikschoenen,,0,,0,,1,
tu,palet_2.png,swimming_flipper,tu,palet,palet,Swimming flipper,1,palet,0,,5,
du,papaz_1.png,priest,tu,"priester, pastoor",priester,,1,priester,0,,11,
du,papaz_1.png,priest,tu,"priester, pastoor",pastoor,,1,pastoor,0,,4,
du,papaz_1.png,priest,tu,"priester, pastoor","pastoor, priester",,1,"pastoor, priester",0,,2,
du,papaz_1.png,priest,tu,"priester, pastoor","priester, pastoor",,1,"priester, pastoor",0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",paus,,0,,0,,2,
du,papaz_1.png,priest,tu,"priester, pastoor",bisschop,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",dominee,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",geloof,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",gelovige,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",heilige,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",heiligman,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",monnik,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",pastoro,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor",pater,,0,,0,,1,
du,papaz_1.png,priest,tu,"priester, pastoor","pater, dominee",,0,,0,,1,
tu,papaz_1.png,priest,tu,papaz,papaz,Priest,1,papaz,0,,3,
tu,papaz_1.png,priest,tu,papaz,"papaz, rahip",Priest,1,papaz,0,,1,
tu,papaz_1.png,priest,tu,papaz,peder,Father (religion),0,,0,,1,
du,papaz_2.png,king_cards,tu,koning,koning,,1,koning,0,,22,
du,papaz_2.png,king_cards,tu,koning,"koning, kaartspel",,1,koning,0,,2,
du,papaz_2.png,king_cards,tu,koning,"koning, kaarten",,1,koning,0,,1,
du,papaz_2.png,king_cards,tu,koning,"koning,kaart",,1,koning,0,,1,
du,papaz_2.png,king_cards,tu,koning,kaarten,,0,,0,,2,
du,papaz_2.png,king_cards,tu,koning,k,,0,,0,,1,
du,papaz_2.png,king_cards,tu,koning,klaver,,0,,0,,1,
tu,papaz_2.png,king_cards,tu,papaz,papaz,King,1,papaz,0,,2,
tu,papaz_2.png,king_cards,tu,papaz,iskambil kagidi (kral),Cards (king),0,,0,,1,
tu,papaz_2.png,king_cards,tu,papaz,kral,King,0,,0,,1,
tu,papaz_2.png,king_cards,tu,papaz,papa,Pope,0,,0,,1,
du,paspas_2.png,mop,tu,dweil,dweil,,1,dweil,0,,18,
du,paspas_2.png,mop,tu,dweil,"mop, dweil",,1,dweil,0,,1,
du,paspas_2.png,mop,tu,dweil,dwijl,,0,,0,,3,
du,paspas_2.png,mop,tu,dweil,swiffer,,0,,0,,2,
du,paspas_2.png,mop,tu,dweil,vloerwisser,,0,,0,,2,
du,paspas_2.png,mop,tu,dweil,dweildoek,,0,,0,,1,
du,paspas_2.png,mop,tu,dweil,mop,,0,,0,,1,
du,paspas_2.png,mop,tu,dweil,"swiffer, dweildoek",,0,,0,,1,
du,paspas_2.png,mop,tu,dweil,zwabber,,0,,0,,1,
tu,paspas_2.png,mop,tu,paspas,paspas,Mop,1,paspas,0,,4,
tu,paspas_2.png,mop,tu,paspas,vileda,Vileda ,0,,0,,1,Vileda is actually a German brand of cleaning products. But it is commonly used in Turkish to refer to mop.
du,pazar_1.png,sunday,tu,zondag,zondag,,1,zondag,0,,2,
du,pazar_1.png,sunday,tu,zondag,"dag, zondag",,1,zondag,0,,1,
du,pazar_1.png,sunday,tu,zondag,maandag,,0,,0,,5,
du,pazar_1.png,sunday,tu,zondag,kalender,,0,,0,,3,
du,pazar_1.png,sunday,tu,zondag,kolom,,0,,0,,3,
du,pazar_1.png,sunday,tu,zondag,agenda,,0,,0,,2,
du,pazar_1.png,sunday,tu,zondag,maandagen,,0,,0,,2,
du,pazar_1.png,sunday,tu,zondag,week,,0,,0,,2,
du,pazar_1.png,sunday,tu,zondag,weken,,0,,0,,2,
du,pazar_1.png,sunday,tu,zondag,"data, maandagen",,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,"maandag, kalender",,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,"maandagen, kalender",,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,rij,,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,"vrije dag, dag",,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,weeken,,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,"weken, kalender",,0,,0,,1,
du,pazar_1.png,sunday,tu,zondag,zondagen,,0,,0,,1,
tu,pazar_1.png,sunday,tu,pazar,sütun,Column,0,,0,,2,
tu,pazar_1.png,sunday,tu,pazar,pazartesi,Monday,0,,0,,1,
tu,pazar_1.png,sunday,tu,pazar,"pazartesi, hafta başı","Monday, the first day of the week",0,,0,,1,
tu,pazar_1.png,sunday,tu,pazar,pazartesiler,Mondays,0,,0,,1,
du,pazar_2.png,bazaar,tu,markt,markt,,1,markt,0,,18,
du,pazar_2.png,bazaar,tu,markt,"fruitkraam, markt",,1,markt,0,,1,
du,pazar_2.png,bazaar,tu,markt,"street food, markt",,1,markt,0,,1,
du,pazar_2.png,bazaar,tu,markt,marktkraam,,0,,1,marktkraam,7,
du,pazar_2.png,bazaar,tu,markt,"marktkraam, groentekraam",,0,,1,marktkraam,1,
du,pazar_2.png,bazaar,tu,markt,fruitkraam,,0,,0,,1,
du,pazar_2.png,bazaar,tu,markt,kraam,,0,,0,,1,
tu,pazar_2.png,bazaar,tu,pazar,pazar,Bazaar,1,pazar,0,,5,
du,pazı_1.png,chard,tu,snijbiet,snijbiet,,1,snijbiet,0,,1,
du,pazı_1.png,chard,tu,snijbiet,biet,,0,,1,biet,1,
du,pazı_1.png,chard,tu,snijbiet,sla,,0,,0,,9,
du,pazı_1.png,chard,tu,snijbiet,blad,,0,,0,,6,
du,pazı_1.png,chard,tu,snijbiet,groente,,0,,0,,5,
du,pazı_1.png,chard,tu,snijbiet,"blad, groente",,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,"blad, sla",,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,"groente, sla",,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,kool,,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,pastinaak,,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,rabarber,,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,slablad,,0,,0,,1,
du,pazı_1.png,chard,tu,snijbiet,veldsla,,0,,0,,1,
tu,pazı_1.png,chard,tu,"pazı, pazi",yaprak,Leaf,0,,0,,2,
tu,pazı_1.png,chard,tu,"pazı, pazi",ispanak,Spinach,0,,0,,1,
tu,pazı_1.png,chard,tu,"pazı, pazi",ot,Weed,0,,0,,1,
tu,pazı_1.png,chard,tu,"pazı, pazi","yeşillik, yaprak","Foliage, leaf",0,,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep",bicep,,1,bicep,0,,4,
du,pazı_2.png,biceps,tu,"biceps, bicep",biceps,,1,biceps,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep","spier, bicep",,1,bicep,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep",spierbal,,0,,0,,20,
du,pazı_2.png,biceps,tu,"biceps, bicep",golf,,0,,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep",spier,,0,,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep",spierballen,,0,,0,,1,
du,pazı_2.png,biceps,tu,"biceps, bicep","spieren, spierballen",,0,,0,,1,
tu,pazı_2.png,biceps,tu,"pazı, pazi",kas,Muscle,0,,0,,3,
tu,pazı_2.png,biceps,tu,"pazı, pazi","kas, guc","Muscle, strength",0,,0,,1,
tu,pazı_2.png,biceps,tu,"pazı, pazi",kol kası,Arm muscle,0,,0,,1,
du,pervane_1.png,fan,tu,ventilator,ventilator,,1,ventilator,0,,24,
du,pervane_1.png,fan,tu,ventilator,waaier,,0,,0,,3,
du,pervane_1.png,fan,tu,ventilator,fan,,0,,0,,1,
du,pervane_1.png,fan,tu,ventilator,molen,,0,,0,,1,
du,pervane_1.png,fan,tu,ventilator,propeller,,0,,0,,1,
tu,pervane_1.png,fan,tu,pervane,pervane,Fan,1,pervane,0,,2,
tu,pervane_1.png,fan,tu,pervane,"vantilatör, pervane","Ventilator, fan",1,pervane,0,,1,
tu,pervane_1.png,fan,tu,pervane,vantilator,Ventilator ,0,,0,,1,
tu,pervane_1.png,fan,tu,pervane,vantilatör,Ventilator,0,,0,,1,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",schroef,,1,schroef,0,,10,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",propeller,,1,propeller,0,,9,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",propellor,,1,propellor,0,,6,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",proppelor,,1,proppelor,0,,1,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor","schroef, boot",,1,schroef,0,,1,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor","schroef, propeller",,1,"schroef, propeller",0,,1,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",instrument,,0,,0,,1,
du,pervane_2.png,propeller,tu,"propeller, propellor, schroef, proppelor",ventilator,,0,,0,,1,
tu,pervane_2.png,propeller,tu,pervane,pervane,Propeller,1,pervane,0,,4,
tu,pervane_2.png,propeller,tu,pervane,vantilatör,Ventilator,0,,0,,1,
du,saat_1.png,clock,tu,klok,klok,,1,klok,0,,27,
du,saat_1.png,clock,tu,klok,"klok, tijd",,1,klok,0,,2,
du,saat_1.png,clock,tu,klok,wandklok,,0,,1,wandklok,1,
tu,saat_1.png,clock,tu,saat,saat,Clock,1,saat,0,,3,
tu,saat_1.png,clock,tu,saat,duvar saati,Wall clock,0,,0,,2,
du,saat_2.png,watch,tu,"horloge, horologe",horloge,,1,horloge,0,,28,
du,saat_2.png,watch,tu,"horloge, horologe","horloge, klok",,1,horloge,0,,1,
du,saat_2.png,watch,tu,"horloge, horologe",horologe,,1,horologe,0,,1,
tu,saat_2.png,watch,tu,saat,"saat, kol saati",Watch,1,saat,0,,2,
tu,saat_2.png,watch,tu,saat,saat,Watch,1,saat,0,,1,
tu,saat_2.png,watch,tu,saat,kol saati,Watch,0,,0,,2,
du,satır_1.png,row_line,tu,rij,rij,,1,rij,0,,4,
du,satır_1.png,row_line,tu,rij,"tabel, rij",,1,rij,0,,1,
du,satır_1.png,row_line,tu,rij,excelrij,,0,,1,excelrij,1,
du,satır_1.png,row_line,tu,rij,cel,,0,,0,,4,
du,satır_1.png,row_line,tu,rij,kolom,,0,,0,,3,
du,satır_1.png,row_line,tu,rij,tabel,,0,,0,,3,
du,satır_1.png,row_line,tu,rij,maandag,,0,,0,,2,
du,satır_1.png,row_line,tu,rij,vak,,0,,0,,2,
du,satır_1.png,row_line,tu,rij,"eerste, kolom",,0,,0,,1,
du,satır_1.png,row_line,tu,rij,excel,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,grafiek,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,kalender,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,regel,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,rgafiel,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,rooster,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,schame,,0,,0,,1,
du,satır_1.png,row_line,tu,rij,"tabel, cel",,0,,0,,1,
du,satır_1.png,row_line,tu,rij,vakje,,0,,0,,1,
tu,satır_1.png,row_line,tu,"satır, satir",satır,Row,1,satır,0,,1,
tu,satır_1.png,row_line,tu,"satır, satir",a1 hücresi,a1 cell,0,,0,,1,
tu,satır_1.png,row_line,tu,"satır, satir",program,Programme,0,,0,,1,
tu,satır_1.png,row_line,tu,"satır, satir",sira,Line,0,,0,,1,
tu,satır_1.png,row_line,tu,"satır, satir",sıra,Line,0,,0,,1,
du,satır_2.png,chopper,tu,hakmes,hakmes,,1,hakmes,0,,11,
du,satır_2.png,chopper,tu,hakmes,mes,,0,,1,mes,8,
du,satır_2.png,chopper,tu,hakmes,slagersmes,,0,,1,slagersmes,4,
du,satır_2.png,chopper,tu,hakmes,hakbijl,,0,,1,hakbijl,2,
du,satır_2.png,chopper,tu,hakmes,"mes, slagersmes",,0,,1,"mes, slagersmes",1,
du,satır_2.png,chopper,tu,hakmes,snijmes,,0,,1,snijmes,1,
du,satır_2.png,chopper,tu,hakmes,vleesmes,,0,,1,vleesmes,1,
du,satır_2.png,chopper,tu,hakmes,bijl,,0,,0,,2,
tu,satır_2.png,chopper,tu,"satır, satir",satır,Chopper,1,satır,0,,3,
tu,satır_2.png,chopper,tu,"satır, satir","bıçak, kasap bıçağı, satır","Knife, butcher's knife, chopper",1,satır,0,,1,
tu,satır_2.png,chopper,tu,"satır, satir",satir,Chopper,1,satir,0,,1,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren",klaver,,1,klaver,0,,19,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren",klaveren,,1,klaveren,0,,2,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren","klaver, kaart",,1,klaver,0,,1,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren","klaver, kaart, aas",,1,klaver,0,,1,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren","klaveren, kaartspel",,1,klaveren,0,,1,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren",klaverblad,,0,,1,klaverblad,1,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren",schoppen,,0,,0,,4,
du,sinek_1.png,clubs_cards,tu,"klaver, klaveren",aas,,0,,0,,1,
tu,sinek_1.png,clubs_cards,tu,sinek,sinek,Clubs,1,sinek,0,,3,
tu,sinek_1.png,clubs_cards,tu,sinek,sinek sembolu,Clubs symbol,0,,0,,1,
tu,sinek_1.png,clubs_cards,tu,sinek,siyah yonca,Black clover,0,,0,,1,
du,sinek_2.png,fly_bug,tu,"vlieg, vlief",vlieg,,1,vlieg,0,,25,
du,sinek_2.png,fly_bug,tu,"vlieg, vlief",vlief,,1,vlief,0,,1,
du,sinek_2.png,fly_bug,tu,"vlieg, vlief","vlieg, insect",,1,vlieg,0,,1,
du,sinek_2.png,fly_bug,tu,"vlieg, vlief",insect,,0,,0,,2,
du,sinek_2.png,fly_bug,tu,"vlieg, vlief",sprinkhaan,,0,,0,,1,
tu,sinek_2.png,fly_bug,tu,sinek,sinek,Fly,1,sinek,0,,5,
du,taç_1.png,crown,tu,kroon,kroon,,1,kroon,0,,28,
du,taç_1.png,crown,tu,kroon,"kroon, diadeem",,1,kroon,0,,1,
du,taç_1.png,crown,tu,kroon,kroonjuweel,,0,,1,kroonjuweel,1,
tu,taç_1.png,crown,tu,"taç, tac",taç,Crown,1,taç,0,,2,
tu,taç_1.png,crown,tu,"taç, tac","kral taci, tac","King crown, crown",1,tac,0,,1,
tu,taç_1.png,crown,tu,"taç, tac",kral tacı,King crown  ,0,,0,,1,
tu,taç_1.png,crown,tu,"taç, tac",papa tacı,Pope crown,0,,0,,1,
du,taç_2.png,hair_band,tu,haarband,haarband,,1,haarband,0,,27,
du,taç_2.png,hair_band,tu,haarband,"diadeem, haarband",,1,haarband,0,,1,
du,taç_2.png,hair_band,tu,haarband,diadeem,,0,,0,,2,
tu,taç_2.png,hair_band,tu,"taç, tac",taç,Hair band,1,taç,0,,3,
tu,taç_2.png,hair_band,tu,"taç, tac",tac,Hair band,1,tac,0,,1,
tu,taç_2.png,hair_band,tu,"taç, tac",küçük kız tacı,Little girl hand band,0,,0,,1,
du,tırnak_1.png,nail_hand,tu,nagel,nagel,,1,nagel,0,,25,
du,tırnak_1.png,nail_hand,tu,nagel,vingernagel,,0,,1,vingernagel,3,
du,tırnak_1.png,nail_hand,tu,nagel,handnagel,,0,,1,handnagel,1,
du,tırnak_1.png,nail_hand,tu,nagel,wijsvingernagel,,0,,1,wijsvingernagel,1,
tu,tırnak_1.png,nail_hand,tu,"tırnak, tirnak",tirnak,Nail,1,tirnak,0,,2,
tu,tırnak_1.png,nail_hand,tu,"tırnak, tirnak",tırnak,Nail,1,tırnak,0,,2,
tu,tırnak_1.png,nail_hand,tu,"tırnak, tirnak",tınak,Nail,0,,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",aanhalingstekens,,1,aanhalingstekens,0,,14,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",aanhalingsstekens,,1,aanhalingsstekens,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",aanhalingsteken,,1,aanhalingsteken,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens","apostrof, aanhalingsteken",,1,aanhalingsteken,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",komma's,,0,,0,,5,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",komma,,0,,0,,4,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",apostrof,,0,,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",appostrofe,,0,,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",citaat,,0,,0,,1,
du,tırnak_2.png,quotation_mark,tu,"aanhalingsteken, aanhalingstekens, aanhalingsstekens",kommas,,0,,0,,1,
tu,tırnak_2.png,quotation_mark,tu,"tırnak, tirnak",tirnak,Quotation mark,1,tirnak,0,,1,
tu,tırnak_2.png,quotation_mark,tu,"tırnak, tirnak",tırnak işareti,Quotation mark,0,,0,,3,
tu,tırnak_2.png,quotation_mark,tu,"tırnak, tirnak",kesme isareti,Apostrophe,0,,0,,1,
du,top_1.png,ball,tu,bal,"bal, voetbal",,1,bal,1,voetbal,1,
du,top_1.png,ball,tu,bal,"voetbal, bal",,1,bal,1,voetbal,1,
du,top_1.png,ball,tu,bal,bal,,1,bal,0,,4,
du,top_1.png,ball,tu,bal,voetbal,,0,,1,voetbal,24,
tu,top_1.png,ball,tu,top,top,Ball,1,top,0,,2,
tu,top_1.png,ball,tu,top,"top, futbol topu","Ball, football",1,top,0,,1,
tu,top_1.png,ball,tu,top,futbol topu,Football,0,,0,,2,
du,top_2.png,cannon,tu,kanon,kanon,,1,kanon,0,,28,
du,top_2.png,cannon,tu,kanon,bom,,0,,0,,1,
du,top_2.png,cannon,tu,kanon,xx,,0,,0,,1,
tu,top_2.png,cannon,tu,top,top,Cannon,1,top,0,,4,
tu,top_2.png,cannon,tu,top,top makinasi,Cannon machine,0,,0,,1,
du,tosbağa_1.png,tortoise,tu,"schildpad, schildpad'",schildpad,,1,schildpad,0,,27,
du,tosbağa_1.png,tortoise,tu,"schildpad, schildpad'",schildpad',,1,schildpad',0,,1,
du,tosbağa_1.png,tortoise,tu,"schildpad, schildpad'","schildpad, dier",,1,schildpad,0,,1,
du,tosbağa_1.png,tortoise,tu,"schildpad, schildpad'",reuzeschildpad,,0,,1,reuzeschildpad,1,
tu,tosbağa_1.png,tortoise,tu,"tosbağa, tosbaga",kaplumbağa,Turtle,0,,0,,3,
tu,tosbağa_1.png,tortoise,tu,"tosbağa, tosbaga",kaplumbaga,Turtle,0,,0,,2,
du,tosbağa_2.png,beetle_car,tu,kever,kever,,1,kever,0,,6,
du,tosbağa_2.png,beetle_car,tu,kever,"auto, kever",,1,kever,0,,2,
du,tosbağa_2.png,beetle_car,tu,kever,"kever, auto",,1,kever,0,,1,
du,tosbağa_2.png,beetle_car,tu,kever,"auto, volkswagenkever",,0,,1,volkswagenkever,1,
du,tosbağa_2.png,beetle_car,tu,kever,auto,,0,,0,,11,
